(85.2612444, 27.6909203)
(85.2858961, 27.6934816)
(85.3320347, 27.6827066)
(85.3987407, 27.7162068)
(85.374093, 27.7022427)
(85.3174721, 27.6784187)
(85.3340273, 27.7442201)
(85.3223169, 27.6794603)
(85.3186453, 27.6843201)
(85.3560679, 27.7218154)
(85.3666475, 27.6738358)
(85.430314, 27.6686048)
(85.2814009, 27.7273675)
(85.3310597, 27.6814003)
(85.2824913, 27.7175464)
(85.333851, 27.641797)
(85.3935641, 27.6811742)
(85.3794083, 27.6647627)
(85.3476476, 27.6665953)
(85.2967384, 27.7223326)
(85.4616058, 27.7276997)
(85.3102276, 27.7388425)
(85.3235567, 27.6800143)
(85.3662791, 27.7285307)
(85.2726544, 27.721466)
(85.294799, 27.7025514)
(85.2833345, 27.6867784)
(85.2944423, 27.6969313)
(85.3342318, 27.7415243)
(85.4189738, 27.6449471)
(85.2964941, 27.6902093)
(85.3180937, 27.659475)
(85.2751457, 27.6974039)
(85.3852571, 27.709451)
(85.4027553, 27.698914)
(85.2649678, 27.6833505)
(85.287612, 27.6676772)
(85.3530288, 27.6699291)
(85.3249602, 27.7032366)
(85.4247504, 27.735235)
(85.3566896, 27.700941)
(85.3125453, 27.7324469)
(85.2905343, 27.7079214)
(85.3405508, 27.6945593)
(85.276417, 27.6399854)
(85.3934245, 27.7376401)
(85.3199259, 27.7281223)
(85.3073611, 27.639503)
(85.2796855, 27.6768454)
(85.3656261, 27.6804571)
(85.3403912, 27.6795235)
(85.2788065, 27.6735501)
(85.3661161, 27.7048138)
(85.3829556, 27.7155464)
(85.2789332, 27.6586078)
(85.4314924, 27.6701549)
(85.2876993, 27.6934163)
(85.3069628, 27.6741172)
(85.2786247, 27.6688256)
(85.3284987, 27.6694294)
(85.2859975, 27.6692928)
(85.3251065, 27.7255073)
(85.289901, 27.6920699)
(85.2934286, 27.6938798)
(85.28173, 27.6933519)
(85.3271143, 27.6607815)
(85.3315859, 27.687032)
(85.3577425, 27.729212)
(85.3540799, 27.7079821)
(85.3362592, 27.6828609)
(85.4098426, 27.665657)
(85.3907135, 27.7402874)
(85.4193821, 27.6481874)
(85.3233768, 27.6408937)
(85.3084365, 27.7556875)
(85.2835668, 27.7198782)
(85.3527872, 27.7400809)
(85.3159175, 27.6917212)
(85.3375327, 27.7335174)
(85.3601178, 27.7356813)
(85.3689172, 27.6944)
(85.3483987, 27.6882329)
(85.3433895, 27.6812605)
(85.3517901, 27.7005656)
(85.3282814, 27.7017096)
(85.3594935, 27.7422094)
(85.337738, 27.6646141)
(85.3084371, 27.7179742)
(85.2855524, 27.7380085)
(85.3175548, 27.6990818)
(85.3238313, 27.6428939)
(85.4072879, 27.7525999)
(85.3197033, 27.6904355)
(85.3029845, 27.7007232)
(85.3063736, 27.7616236)
(85.3161191, 27.6768562)
(85.4097744, 27.7467893)
(85.3138158, 27.6728496)
(85.3379751, 27.7551695)
(85.2961746, 27.7063113)
(85.4337894, 27.6760674)
(85.3151464, 27.7265341)
(85.3447044, 27.6633266)
(85.32898, 27.6676938)
(85.3342611, 27.6871447)
(85.2718541, 27.6847678)
(85.3286197, 27.7355355)
(85.2695994, 27.6963664)
(85.4745809, 27.7264911)
(85.386119, 27.733194)
(85.348777, 27.6751607)
(85.4503064, 27.7359439)
(85.3314627, 27.7287816)
(85.4432115, 27.6680005)
(85.3154877, 27.6619875)
(85.3445892, 27.7351871)
(85.2879193, 27.6698249)
(85.2827884, 27.7612705)
(85.3308422, 27.7156725)
(85.3072666, 27.7352744)
(85.3971842, 27.7406434)
(85.2767382, 27.7023487)
(85.2798133, 27.7224439)
(85.4313961, 27.6711357)
(85.4071051, 27.7271107)
(85.3244858, 27.7512327)
(85.386314, 27.74094)
(85.34493, 27.7611498)
(85.3398545, 27.7279644)
(85.2961012, 27.6578001)
(85.2793586, 27.7217227)
(85.4029177, 27.7085856)
(85.3237401, 27.7006562)
(85.3440692, 27.7362323)
(85.2844304, 27.7389117)
(85.3300008, 27.6695426)
(85.2753336, 27.7153615)
(85.4576878, 27.6822751)
(85.4729599, 27.7165788)
(85.2896532, 27.712979)
(85.2899873, 27.7128599)
(85.3569344, 27.6710483)
(85.4078343, 27.6668828)
(85.3084168, 27.6621745)
(85.2816076, 27.7268617)
(85.2945344, 27.7513322)
(85.2856869, 27.7393415)
(85.3916955, 27.6915134)
(85.394642, 27.7067751)
(85.3029291, 27.7578113)
(85.3122155, 27.7085264)
(85.3809984, 27.7311541)
(85.3724417, 27.6785368)
(85.347062, 27.7005223)
(85.3165584, 27.666069)
(85.4239845, 27.7115237)
(85.3371666, 27.6672854)
(85.3490279, 27.689313)
(85.3302035, 27.7089793)
(85.3640411, 27.6791636)
(85.3439817, 27.6807521)
(85.47348, 27.7474044)
(85.3939785, 27.7626077)
(85.3761668, 27.682892)
(85.3540948, 27.69899)
(85.2860659, 27.6692773)
(85.3439042, 27.7239863)
(85.3648652, 27.6889172)
(85.2810818, 27.6930059)
(85.2767889, 27.6928889)
(85.3288405, 27.7082229)
(85.397646, 27.6884943)
(85.3434301, 27.7429434)
(85.4456813, 27.7291571)
(85.3486212, 27.688686)
(85.3099994, 27.7562273)
(85.2777307, 27.6779669)
(85.3598854, 27.7159216)
(85.2891996, 27.6429933)
(85.347674, 27.7362631)
(85.3321254, 27.6998894)
(85.2972528, 27.6788498)
(85.3744319, 27.7277615)
(85.4141753, 27.7139109)
(85.3049199, 27.6901243)
(85.3357539, 27.7458444)
(85.2724274, 27.6820882)
(85.3518597, 27.6992323)
(85.411527, 27.6678584)
(85.2839543, 27.6681957)
(85.3366443, 27.6763292)
(85.3047231, 27.7023652)
(85.3214764, 27.7568635)
(85.4010872, 27.7497016)
(85.4139982, 27.7329184)
(85.3315646, 27.7458329)
(85.4563698, 27.7257047)
(85.2826059, 27.7291907)
(85.4053425, 27.6736865)
(85.3956828, 27.6805846)
(85.2890048, 27.7387247)
(85.3679988, 27.7178871)
(85.4365407, 27.6777359)
(85.3091213, 27.7351893)
(85.3184974, 27.6599137)
(85.3231192, 27.6746558)
(85.3167462, 27.6930653)
(85.3458891, 27.7217983)
(85.3442039, 27.7253442)
(85.3964118, 27.718224)
(85.3161086, 27.6690475)
(85.3068292, 27.6716792)
(85.3170375, 27.7111931)
(85.456469, 27.6672907)
(85.3692563, 27.665559)
(85.3988281, 27.7370459)
(85.426962, 27.7294927)
(85.3313198, 27.6618796)
(85.2979745, 27.6617935)
(85.3358628, 27.7166899)
(85.4293759, 27.6705679)
(85.4620822, 27.6454464)
(85.3486645, 27.7248671)
(85.3019978, 27.7575062)
(85.3147831, 27.7299323)
(85.356875, 27.6714196)
(85.3384804, 27.7383866)
(85.3633291, 27.734572)
(85.3057269, 27.7199958)
(85.2970198, 27.7164346)
(85.3936555, 27.6950941)
(85.3743955, 27.7093829)
(85.279782, 27.7155418)
(85.2954054, 27.7178012)
(85.34541, 27.7224351)
(85.4399996, 27.6684822)
(85.4086593, 27.749537)
(85.2646137, 27.7115189)
(85.3021558, 27.7009113)
(85.4132999, 27.6620137)
(85.3971503, 27.6757398)
(85.3935545, 27.693491)
(85.3155973, 27.6809671)
(85.2626025, 27.7198456)
(85.3122502, 27.6503732)
(85.3806735, 27.7279927)
(85.3179681, 27.6494966)
(85.304598, 27.7271532)
(85.430352, 27.6718827)
(85.3164265, 27.6507747)
(85.3513792, 27.6930535)
(85.3762042, 27.6549416)
(85.4414487, 27.6709347)
(85.4264833, 27.7312511)
(85.28303, 27.7270863)
(85.4281509, 27.7477102)
(85.2756482, 27.6795806)
(85.3490947, 27.6658316)
(85.4244585, 27.7159693)
(85.4387346, 27.6734498)
(85.3690113, 27.7358938)
(85.3535202, 27.7292296)
(85.3039795, 27.7335015)
(85.3407393, 27.7493697)
(85.2917965, 27.6974962)
(85.3641589, 27.7019861)
(85.3276597, 27.7486594)
(85.4331801, 27.6642509)
(85.3093603, 27.7049971)
(85.3163884, 27.7357359)
(85.3559612, 27.765574)
(85.3414978, 27.6835284)
(85.3781823, 27.7483316)
(85.3226172, 27.7185145)
(85.3121815, 27.712638)
(85.3385253, 27.692767)
(85.3003541, 27.683559)
(85.4332213, 27.6990805)
(85.2736391, 27.727889)
(85.2618523, 27.6938346)
(85.3861618, 27.7293714)
(85.3681102, 27.7428179)
(85.2923299, 27.6651351)
(85.3244474, 27.7241223)
(85.4711074, 27.680153)
(85.3351788, 27.7345185)
(85.3632787, 27.6567369)
(85.2647898, 27.6890131)
(85.3528202, 27.675353)
(85.4075675, 27.733255)
(85.3466829, 27.6719828)
(85.3197688, 27.6987845)
(85.3477182, 27.6658713)
(85.3749505, 27.6663795)
(85.4000107, 27.6890629)
(85.2783916, 27.6768042)
(85.3402347, 27.7262523)
(85.3442185, 27.6779802)
(85.2896618, 27.7280022)
(85.3319956, 27.6451536)
(85.2780097, 27.6614696)
(85.2680006, 27.7101352)
(85.334506, 27.7248833)
(85.2819805, 27.7285117)
(85.3483252, 27.6984912)
(85.263507, 27.7058036)
(85.2841737, 27.6851247)
(85.3384826, 27.6549903)
(85.302882, 27.6869892)
(85.3565045, 27.6728319)
(85.3572757, 27.671169)
(85.3591407, 27.7370455)
(85.318948, 27.6754943)
(85.3112987, 27.6924672)
(85.3602797, 27.6723576)
(85.3519106, 27.7698215)
(85.3397872, 27.7129292)
(85.3945584, 27.7624238)
(85.3368508, 27.7533526)
(85.3882737, 27.6769263)
(85.4442922, 27.74288)
(85.3430871, 27.7693441)
(85.2634157, 27.6856515)
(85.3314221, 27.7312728)
(85.299533, 27.6922602)
(85.3033573, 27.7149964)
(85.3037295, 27.6458286)
(85.3379557, 27.664806)
(85.3287498, 27.6426813)
(85.4272562, 27.6662573)
(85.2699789, 27.6877077)
(85.3400469, 27.7275486)
(85.2880014, 27.6995043)
(85.3403369, 27.6377279)
(85.281867, 27.7538757)
(85.3968453, 27.6962119)
(85.3423848, 27.7166128)
(85.3363429, 27.752983)
(85.3515033, 27.6373829)
(85.3632591, 27.7571532)
(85.4144277, 27.6810346)
(85.3586532, 27.7354953)
(85.3934682, 27.7081702)
(85.2934785, 27.7228105)
(85.2696429, 27.6888796)
(85.3051273, 27.7588996)
(85.3075341, 27.6433916)
(85.3922384, 27.6937032)
(85.3238117, 27.7201228)
(85.2631861, 27.719823)
(85.3320347, 27.6827066)
(85.273345, 27.6786983)
(85.3339349, 27.6954502)
(85.3717323, 27.7211633)
(85.4773734, 27.6644136)
(85.2714607, 27.7132552)
(85.3602111, 27.766355)
(85.3492648, 27.7053264)
(85.4202022, 27.6448003)
(85.3091652, 27.7189974)
(85.2906406, 27.7019144)
(85.3183938, 27.6589803)
(85.3049395, 27.7325662)
(85.4118338, 27.7052261)
(85.3304383, 27.6572025)
(85.3858481, 27.7414164)
(85.386602, 27.7428571)
(85.3281566, 27.6380009)
(85.4074912, 27.7548784)
(85.3391634, 27.6597459)
(85.4206026, 27.7028284)
(85.3692541, 27.6495251)
(85.2838219, 27.734454)
(85.349074, 27.6961909)
(85.360025, 27.7193709)
(85.3322851, 27.6784877)
(85.3330188, 27.7453353)
(85.3280586, 27.7469393)
(85.3247654, 27.6751239)
(85.3378228, 27.6603021)
(85.4695568, 27.7184174)
(85.3272378, 27.7226678)
(85.3575709, 27.7483925)
(85.3350632, 27.7265615)
(85.3067477, 27.6492708)
(85.3268884, 27.7207755)
(85.4380082, 27.6762439)
(85.2879703, 27.7132304)
(85.4027393, 27.7219979)
(85.3558676, 27.7246012)
(85.3897607, 27.6906037)
(85.3345604, 27.6459387)
(85.2879758, 27.7112529)
(85.3379391, 27.756532)
(85.3105064, 27.7453722)
(85.3030957, 27.7027183)
(85.3613749, 27.7334268)
(85.3163181, 27.7177779)
(85.3755888, 27.6546555)
(85.3176455, 27.7297758)
(85.3491164, 27.6861776)
(85.3293253, 27.7073959)
(85.3901442, 27.6852558)
(85.2720273, 27.7060447)
(85.3133252, 27.7440306)
(85.324242, 27.6934183)
(85.3600272, 27.6662969)
(85.3027439, 27.7018913)
(85.3291935, 27.6924298)
(85.4276125, 27.6703167)
(85.3464028, 27.6850489)
(85.2656078, 27.7104891)
(85.3599791, 27.7319439)
(85.3208682, 27.7496409)
(85.3700636, 27.7470082)
(85.4322676, 27.6708633)
(85.3175085, 27.641213)
(85.3399072, 27.718512)
(85.3737489, 27.702892)
(85.3039023, 27.7320448)
(85.2714492, 27.7139394)
(85.3688506, 27.6543637)
(85.3229547, 27.7385376)
(85.3267814, 27.6801439)
(85.3721772, 27.69858)
(85.3647169, 27.6730236)
(85.4433722, 27.6734328)
(85.2966531, 27.6872835)
(85.387619, 27.7045181)
(85.3746583, 27.70205)
(85.4395455, 27.7341827)
(85.4246224, 27.7099268)
(85.3382184, 27.6646281)
(85.3315125, 27.7558321)
(85.3390823, 27.640767)
(85.4325582, 27.6908446)
(85.3729302, 27.6740401)
(85.3470906, 27.6657611)
(85.4511061, 27.7389435)
(85.3487208, 27.6988136)
(85.3698949, 27.7264783)
(85.349784, 27.6598493)
(85.3423506, 27.6848957)
(85.3396275, 27.7374169)
(85.3560983, 27.725228)
(85.3540654, 27.7170939)
(85.3090083, 27.6610176)
(85.473275, 27.676159)
(85.4418757, 27.6725684)
(85.2963511, 27.6580078)
(85.3225506, 27.7056321)
(85.3489298, 27.7505309)
(85.3716403, 27.6916602)
(85.2829513, 27.7110234)
(85.3869343, 27.6700156)
(85.3014194, 27.6662541)
(85.4105399, 27.6799779)
(85.4376272, 27.6698421)
(85.3537193, 27.7131869)
(85.3626946, 27.7219792)
(85.3438888, 27.6984965)
(85.3334926, 27.6804652)
(85.3639713, 27.7248622)
(85.4046228, 27.7053189)
(85.3325151, 27.7035762)
(85.3082805, 27.6935886)
(85.2664422, 27.7250423)
(85.2928037, 27.72844)
(85.3505874, 27.6565546)
(85.3009038, 27.6570961)
(85.2664205, 27.7048547)
(85.3745017, 27.7005139)
(85.3298549, 27.6886444)
(85.3281018, 27.7514538)
(85.3237857, 27.702856)
(85.3224966, 27.6727661)
(85.3223867, 27.748082)
(85.3222553, 27.7481413)
(85.338451, 27.7374431)
(85.3557839, 27.6420293)
(85.3869467, 27.7198428)
(85.326568, 27.6623806)
(85.2909606, 27.7556786)
(85.2622904, 27.6860909)
(85.3614378, 27.721511)
(85.2963774, 27.7087354)
(85.3571841, 27.7209505)
(85.3031861, 27.7094113)
(85.2816105, 27.6798739)
(85.3587534, 27.7155514)
(85.3129454, 27.7289248)
(85.3394556, 27.7513163)
(85.3222553, 27.7481413)
(85.3999647, 27.6774657)
(85.4632328, 27.7312997)
(85.3543565, 27.6715784)
(85.3655905, 27.6942133)
(85.2860907, 27.725679)
(85.3983195, 27.6930429)
(85.3747573, 27.7682823)
(85.2731368, 27.6815679)
(85.3058512, 27.6816552)
(85.3244051, 27.7367528)
(85.3134152, 27.6993622)
(85.307694, 27.677692)
(85.3069759, 27.7495906)
(85.28369, 27.7160156)
(85.3082775, 27.7258921)
(85.2967766, 27.6813184)
(85.4477626, 27.6759802)
(85.2831382, 27.7529653)
(85.3511675, 27.7255883)
(85.4381373, 27.6619903)
(85.3601317, 27.6786392)
(85.3438541, 27.7308255)
(85.3906613, 27.6552806)
(85.4246224, 27.7099268)
(85.2957801, 27.711976)
(85.3001187, 27.6965108)
(85.3719335, 27.7223938)
(85.2783956, 27.6762964)
(85.3534754, 27.7358395)
(85.391591, 27.6649716)
(85.33128, 27.6599969)
(85.2771173, 27.668675)
(85.3527593, 27.6764643)
(85.3988485, 27.7142714)
(85.407927, 27.6690069)
(85.274633, 27.7010616)
(85.3318338, 27.6392745)
(85.3593702, 27.7352194)
(85.3613501, 27.7641776)
(85.3471438, 27.7142267)
(85.2667998, 27.6937337)
(85.3345236, 27.6951614)
(85.3639835, 27.7436303)
(85.2788001, 27.7120052)
(85.370291, 27.6704583)
(85.3046681, 27.706903)
(85.282107, 27.7015502)
(85.3212329, 27.6754742)
(85.3300405, 27.6826229)
(85.3398292, 27.6630488)
(85.3850553, 27.6669767)
(85.4252223, 27.6726288)
(85.4485944, 27.6385165)
(85.3458062, 27.7414903)
(85.2902208, 27.6997003)
(85.3018567, 27.7191096)
(85.3380073, 27.7242129)
(85.3852579, 27.7225547)
(85.3257462, 27.6748958)
(85.3262883, 27.748717)
(85.3793344, 27.7294195)
(85.3908757, 27.6763397)
(85.431355, 27.6795815)
(85.2993675, 27.69808)
(85.4139, 27.6709181)
(85.3005597, 27.7681852)
(85.3016227, 27.65641)
(85.3632074, 27.6666903)
(85.4213357, 27.6594033)
(85.2751098, 27.6777652)
(85.3281016, 27.6928583)
(85.2997227, 27.6559386)
(85.3237531, 27.7190097)
(85.3830295, 27.7351773)
(85.4375482, 27.7497425)
(85.3090597, 27.7628448)
(85.2726944, 27.6770955)
(85.3454174, 27.6699892)
(85.3352537, 27.6721074)
(85.3882102, 27.732004)
(85.3191594, 27.693843)
(85.3572832, 27.6469608)
(85.3127386, 27.694102)
(85.4651649, 27.6640924)
(85.3537104, 27.671304)
(85.2799925, 27.7223886)
(85.3694999, 27.7148605)
(85.304216, 27.7022087)
(85.3591565, 27.7389061)
(85.2979398, 27.6886387)
(85.3031208, 27.7525773)
(85.3229547, 27.7385376)
(85.2839949, 27.7012806)
(85.3202879, 27.6947337)
(85.2903783, 27.7337389)
(85.4486577, 27.7046978)
(85.3431353, 27.7398573)
(85.3270595, 27.7296512)
(85.3663591, 27.7067418)
(85.3107011, 27.7280357)
(85.2676487, 27.7031764)
(85.320258, 27.7358987)
(85.3087808, 27.7444149)
(85.3516199, 27.7658342)
(85.4223516, 27.6704271)
(85.4340241, 27.6724628)
(85.3216381, 27.7120576)
(85.3179287, 27.7296361)
(85.302757, 27.6683736)
(85.4000107, 27.6890629)
(85.3163749, 27.667565)
(85.3475234, 27.6660076)
(85.3496771, 27.7604423)
(85.3343487, 27.6678613)
(85.3695378, 27.7402475)
(85.2976037, 27.6526301)
(85.3596576, 27.6667509)
(85.4420269, 27.6644398)
(85.3980213, 27.6922904)
(85.3114582, 27.6681598)
(85.4597883, 27.7478948)
(85.294532, 27.6552686)
(85.3349267, 27.6406175)
(85.356875, 27.6714196)
(85.2815615, 27.6853152)
(85.3821677, 27.7275606)
(85.3131498, 27.6477112)
(85.3026811, 27.6969038)
(85.2918783, 27.7300335)
(85.3034722, 27.7686738)
(85.3490773, 27.74474)
(85.3797777, 27.7229925)
(85.3306805, 27.7258454)
(85.3921942, 27.6740668)
(85.4542318, 27.65734)
(85.4691381, 27.7275783)
(85.3209137, 27.6785565)
(85.3038119, 27.6485685)
(85.3362637, 27.6843949)
(85.3735429, 27.7160492)
(85.3458494, 27.7628422)
(85.3337484, 27.6807948)
(85.4153342, 27.6932437)
(85.3284408, 27.7182962)
(85.284097, 27.6830672)
(85.2948871, 27.7123702)
(85.3989363, 27.6730423)
(85.4274248, 27.6747908)
(85.3698341, 27.6672417)
(85.306348, 27.7183833)
(85.4568252, 27.6685194)
(85.3011405, 27.7087978)
(85.3067035, 27.668167)
(85.3427601, 27.6602708)
(85.3186409, 27.6632525)
(85.2691397, 27.6954788)
(85.3414161, 27.691627)
(85.3533164, 27.6803865)
(85.2960491, 27.7279972)
(85.3638559, 27.6757025)
(85.2950367, 27.7286623)
(85.41717, 27.7095086)
(85.347803, 27.6564109)
(85.4360231, 27.7009935)
(85.3467169, 27.6830854)
(85.3181794, 27.7641304)
(85.3135237, 27.6997184)
(85.2775966, 27.7244925)
(85.3932596, 27.692871)
(85.3461501, 27.6678431)
(85.2926112, 27.7391926)
(85.3332884, 27.7532703)
(85.3508016, 27.6715232)
(85.3694738, 27.6489986)
(85.3212337, 27.7219207)
(85.3899689, 27.7613312)
(85.3465729, 27.7477676)
(85.3370696, 27.7118751)
(85.4242462, 27.6622854)
(85.2838773, 27.7158755)
(85.3589643, 27.6556734)
(85.3773196, 27.6857827)
(85.4282265, 27.6698732)
(85.3378853, 27.6737033)
(85.338696, 27.7363855)
(85.268216, 27.6890791)
(85.3215996, 27.750996)
(85.2773505, 27.6454098)
(85.3458266, 27.6743366)
(85.3301759, 27.7193713)
(85.2819917, 27.7363735)
(85.3724719, 27.6783319)
(85.3633952, 27.6929819)
(85.2880209, 27.7571663)
(85.3871035, 27.75841)
(85.3471721, 27.665697)
(85.343995, 27.7350956)
(85.3729323, 27.6821316)
(85.4033349, 27.6562694)
(85.3362527, 27.7439463)
(85.356417, 27.7221283)
(85.3389072, 27.7310001)
(85.3066267, 27.7055193)
(85.3118783, 27.7419445)
(85.3151042, 27.6757747)
(85.3107696, 27.7175789)
(85.3548552, 27.7247988)
(85.4409197, 27.6751391)
(85.4768775, 27.6916377)
(85.439417, 27.6657072)
(85.3063387, 27.6660576)
(85.3394432, 27.7036617)
(85.3025902, 27.7188578)
(85.280326, 27.6912091)
(85.3773434, 27.6766625)
(85.3088785, 27.7185458)
(85.4501505, 27.6712385)
(85.3378228, 27.6603021)
(85.342581, 27.6572358)
(85.274587, 27.6884652)
(85.3340677, 27.7280552)
(85.4751738, 27.6979193)
(85.3333151, 27.7256657)
(85.2994389, 27.6897021)
(85.344888, 27.7117784)
(85.3646902, 27.6602077)
(85.3531501, 27.6679229)
(85.3170976, 27.7273868)
(85.2929891, 27.7296964)
(85.2778587, 27.7078911)
(85.3954609, 27.7080946)
(85.4524376, 27.673403)
(85.3327822, 27.6868175)
(85.3046896, 27.7607932)
(85.3644858, 27.7144513)
(85.3480465, 27.6831629)
(85.3379601, 27.7129655)
(85.3922384, 27.6937032)
(85.4439803, 27.6705476)
(85.3891591, 27.6629097)
(85.3673028, 27.7258383)
(85.319017, 27.6819178)
(85.4386915, 27.6830657)
(85.4517895, 27.7458322)
(85.2830304, 27.7333896)
(85.4331838, 27.6430037)
(85.4062048, 27.7207395)
(85.3472443, 27.7550021)
(85.3703298, 27.646644)
(85.3794083, 27.6647627)
(85.2809583, 27.7090011)
(85.3933978, 27.6810601)
(85.3334418, 27.7540655)
(85.3532396, 27.6956336)
(85.3967107, 27.6893016)
(85.3299876, 27.6705286)
(85.3530742, 27.7175756)
(85.2990717, 27.6615769)
(85.3450155, 27.7350154)
(85.2660969, 27.6997132)
(85.351025, 27.754526)
(85.3070216, 27.7104883)
(85.3630613, 27.6824576)
(85.3228726, 27.6759559)
(85.326977, 27.7444854)
(85.3667186, 27.7000119)
(85.3585464, 27.7228033)
(85.3375069, 27.6929664)
(85.2977585, 27.6572335)
(85.3276038, 27.7513087)
(85.3443061, 27.6494937)
(85.3680299, 27.6476701)
(85.4075365, 27.6593946)
(85.3027386, 27.7433016)
(85.2780146, 27.6566514)
(85.2879703, 27.7132304)
(85.2786247, 27.6688256)
(85.2680315, 27.7083658)
(85.3215949, 27.6803199)
(85.3385632, 27.7249982)
(85.3385479, 27.7126932)
(85.4200909, 27.6866488)
(85.3506941, 27.6591854)
(85.3386285, 27.6794553)
(85.3507916, 27.7016924)
(85.3207473, 27.649598)
(85.3953512, 27.654646)
(85.2755917, 27.6690195)
(85.3871814, 27.7205919)
(85.3792539, 27.6806255)
(85.2783535, 27.6402613)
(85.2692993, 27.6964145)
(85.3264028, 27.7220766)
(85.3224062, 27.7436135)
(85.3057354, 27.6829549)
(85.3438888, 27.6985295)
(85.4325672, 27.7049898)
(85.3053282, 27.7073296)
(85.3060092, 27.7041304)
(85.302714, 27.6565115)
(85.3432851, 27.6937135)
(85.3344364, 27.7128902)
(85.3752301, 27.6919704)
(85.29963, 27.675881)
(85.3205207, 27.7524782)
(85.4486548, 27.6929006)
(85.3626585, 27.6580395)
(85.3604085, 27.7293589)
(85.401773, 27.675901)
(85.4268472, 27.7609435)
(85.2885568, 27.7108779)
(85.287429, 27.7109951)
(85.3592969, 27.7356311)
(85.3014999, 27.7183684)
(85.4431768, 27.6826491)
(85.3092986, 27.6602154)
(85.3352918, 27.725397)
(85.3583001, 27.7649725)
(85.3410442, 27.7282861)
(85.4600712, 27.6613737)
(85.3263661, 27.6914157)
(85.3817204, 27.7126423)
(85.2843678, 27.723919)
(85.3692426, 27.7640954)
(85.3455543, 27.6855787)
(85.3327676, 27.7457541)
(85.299426, 27.6565737)
(85.3702618, 27.6778384)
(85.4027445, 27.6575579)
(85.2940704, 27.736695)
(85.3075256, 27.7456133)
(85.3376327, 27.7218452)
(85.3601916, 27.666193)
(85.2918736, 27.7114642)
(85.2762341, 27.6785354)
(85.3290085, 27.6838308)
(85.2755973, 27.714963)
(85.2953349, 27.7201666)
(85.2617812, 27.6814807)
(85.3860065, 27.7306058)
(85.2896018, 27.7366192)
(85.3857116, 27.6789017)
(85.4370858, 27.6659167)
(85.2996198, 27.7185558)
(85.2755733, 27.6732192)
(85.3508211, 27.7162519)
(85.3159316, 27.6919935)
(85.3374568, 27.708104)
(85.336506, 27.6830089)
(85.4214703, 27.7551154)
(85.2966531, 27.6872835)
(85.3122521, 27.7075079)
(85.3760295, 27.7450068)
(85.3340796, 27.716144)
(85.3662711, 27.7148684)
(85.3604957, 27.7535274)
(85.3166998, 27.6842218)
(85.3371384, 27.721674)
(85.4404061, 27.7049454)
(85.3610955, 27.72981)
(85.3005597, 27.7681852)
(85.3300275, 27.7475999)
(85.3322169, 27.6839249)
(85.2906921, 27.6515035)
(85.3379476, 27.7562111)
(85.3254191, 27.7154256)
(85.4002695, 27.7368005)
(85.3361357, 27.7172697)
(85.3152988, 27.6533294)
(85.3183164, 27.6518626)
(85.4481457, 27.6815968)
(85.3901861, 27.65842)
(85.311392, 27.6927244)
(85.4096857, 27.6743485)
(85.2833845, 27.6485946)
(85.2754263, 27.686617)
(85.4593398, 27.6899803)
(85.317224, 27.681186)
(85.3694961, 27.6495316)
(85.298731, 27.6615066)
(85.2821696, 27.6744477)
(85.2649424, 27.6734824)
(85.4291844, 27.6689923)
(85.3491498, 27.6507828)
(85.3729647, 27.6815747)
(85.38479, 27.6814497)
(85.3851088, 27.7042869)
(85.36223, 27.691258)
(85.3785419, 27.6609613)
(85.3077213, 27.7064935)
(85.2982162, 27.7191664)
(85.330942, 27.7309725)
(85.3257893, 27.7313168)
(85.3601643, 27.7126997)
(85.2799538, 27.6738594)
(85.3715344, 27.7398823)
(85.3165584, 27.666069)
(85.3384771, 27.730602)
(85.4179771, 27.7518771)
(85.2962257, 27.6826019)
(85.3633528, 27.6692309)
(85.3384536, 27.6833453)
(85.342998, 27.6687955)
(85.3719636, 27.6859711)
(85.2868463, 27.734949)
(85.3647066, 27.749545)
(85.3054393, 27.7680018)
(85.3432072, 27.7199524)
(85.3137141, 27.6971726)
(85.342225, 27.6785167)
(85.3196605, 27.6390023)
(85.3058512, 27.6816552)
(85.2945176, 27.7373195)
(85.3748167, 27.6973264)
(85.3442704, 27.6507148)
(85.3853955, 27.6677951)
(85.3289526, 27.6784766)
(85.4386285, 27.6753744)
(85.3571841, 27.7209505)
(85.3671279, 27.7163127)
(85.320856, 27.6590353)
(85.3310518, 27.7626022)
(85.4006721, 27.7387217)
(85.3111622, 27.6683446)
(85.3191912, 27.7559141)
(85.4486548, 27.6929006)
(85.4191665, 27.6514928)
(85.3390219, 27.6972722)
(85.3473384, 27.6699892)
(85.280957, 27.7230436)
(85.3529645, 27.7430189)
(85.3986206, 27.6689071)
(85.3098151, 27.7119831)
(85.4122198, 27.669118)
(85.3019808, 27.6530367)
(85.3347197, 27.7425283)
(85.3075646, 27.744625)
(85.345181, 27.7065173)
(85.3040248, 27.7203768)
(85.2727784, 27.7196577)
(85.3300008, 27.6695426)
(85.275965, 27.6931722)
(85.3154776, 27.6977658)
(85.3227462, 27.6892048)
(85.3986101, 27.7164335)
(85.3001381, 27.7254196)
(85.4055565, 27.7572015)
(85.3312558, 27.653933)
(85.4281509, 27.7477102)
(85.3611238, 27.6645505)
(85.35218, 27.6601933)
(85.3315543, 27.7452271)
(85.4598913, 27.7001927)
